time	veloc	accel	accelt
  51.100 	    3.595 	    0.725 	    1.000
  51.110 	    3.602 	    0.710 	    1.000
  51.120 	    3.610 	    0.696 	    1.000
  51.130 	    3.617 	    0.674 	    1.000
  51.140 	    3.624 	    0.653 	    1.000
  51.150 	    3.632 	    0.631 	    1.000
  51.160 	    3.639 	    0.603 	    1.000
  51.170 	    3.646 	    0.574 	    1.000
  51.180 	    3.654 	    0.545 	    1.000
  51.190 	    3.659 	    0.516 	    1.000
  51.200 	    3.663 	    0.488 	    1.000
  51.210 	    3.668 	    0.459 	    1.000
  51.220 	    3.671 	    0.430 	    1.000
  51.230 	    3.676 	    0.402 	    1.000
  51.240 	    3.678 	    0.373 	    1.000
  51.250 	    3.680 	    0.337 	    1.000
  51.260 	    3.683 	    0.294 	    1.000
  51.270 	    3.685 	    0.258 	    1.000
  51.280 	    3.688 	    0.222 	    1.000
  51.290 	    3.690 	    0.172 	    1.000
  51.300 	    3.693 	    0.129 	    1.000
  51.310 	    3.695 	    0.093 	    1.000
  51.320 	    3.698 	    0.057 	    1.000
  51.330 	    3.700 	    0.029 	    1.000
  51.340 	    3.700 	    0.000 	    1.000
  51.350 	    3.700 	   -0.029 	    1.000
  51.360 	    3.700 	   -0.057 	    1.000
  51.370 	    3.698 	   -0.086 	    1.000
  51.380 	    3.693 	   -0.115 	    1.000
  51.390 	    3.690 	   -0.143 	    1.000
  51.400 	    3.688 	   -0.172 	    1.000
  51.410 	    3.685 	   -0.201 	    1.000
  51.420 	    3.683 	   -0.222 	    1.000
  51.430 	    3.680 	   -0.244 	    1.000
  51.440 	    3.678 	   -0.273 	    1.000
  51.450 	    3.676 	   -0.294 	    1.000
  51.460 	    3.673 	   -0.301 	    1.000
  51.470 	    3.671 	   -0.308 	    1.000
  51.480 	    3.668 	   -0.330 	    1.000
  51.490 	    3.666 	   -0.359 	    1.000
  51.500 	    3.663 	   -0.387 	    1.000
  51.510 	    3.661 	   -0.416 	    1.000
  51.520 	    3.656 	   -0.445 	    1.000
  51.530 	    3.651 	   -0.473 	    1.000
  51.540 	    3.646 	   -0.495 	    1.000
  51.550 	    3.641 	   -0.516 	    1.000
  51.560 	    3.637 	   -0.545 	    1.000
  51.570 	    3.629 	   -0.574 	    1.000
  51.580 	    3.622 	   -0.603 	    1.000
  51.590 	    3.615 	   -0.624 	    1.000
  51.600 	    3.607 	   -0.631 	    1.000
  51.610 	    3.600 	   -0.631 	    1.000
  51.620 	    3.593 	   -0.631 	    1.000
  51.630 	    3.588 	   -0.631 	    1.000
  51.640 	    3.580 	   -0.631 	    1.000
  51.650 	    3.573 	   -0.624 	    1.000
  51.660 	    3.566 	   -0.610 	    1.000
  51.670 	    3.559 	   -0.595 	    1.000
  51.680 	    3.554 	   -0.574 	    1.000
  51.690 	    3.549 	   -0.538 	    1.000
  51.700 	    3.544 	   -0.495 	    1.000
  51.710 	    3.539 	   -0.459 	    1.000
  51.720 	    3.534 	   -0.423 	    1.000
  51.730 	    3.529 	   -0.373 	    1.000
  51.740 	    3.524 	   -0.316 	    1.000
  51.750 	    3.520 	   -0.258 	    1.000
  51.760 	    3.515 	   -0.208 	    1.000
  51.770 	    3.512 	   -0.165 	    1.000
  51.780 	    3.512 	   -0.115 	    1.000
  51.790 	    3.512 	   -0.057 	    1.000
  51.800 	    3.512 	   -0.000 	    1.000
  51.810 	    3.512 	    0.057 	    1.000
  51.820 	    3.515 	    0.115 	    1.000
  51.830 	    3.517 	    0.172 	    1.000
  51.840 	    3.520 	    0.237 	    1.000
  51.850 	    3.522 	    0.301 	    1.000
  51.860 	    3.524 	    0.352 	    1.000
  51.870 	    3.529 	    0.395 	    1.000
  51.880 	    3.534 	    0.438 	    1.000
  51.890 	    3.539 	    0.481 	    1.000
  51.900 	    3.544 	    0.516 	    1.000
  51.910 	    3.549 	    0.545 	    1.000
  51.920 	    3.554 	    0.574 	    1.000
  51.930 	    3.561 	    0.603 	    1.000
  51.940 	    3.568 	    0.631 	    1.000
  51.950 	    3.576 	    0.653 	    1.000
  51.960 	    3.583 	    0.667 	    1.000
  51.970 	    3.590 	    0.681 	    1.000
  51.980 	    3.598 	    0.703 	    1.000
  51.990 	    3.605 	    0.725 	    1.000
  52.000 	    3.612 	    0.732 	    1.000
  52.010 	    3.620 	    0.725 	    1.000
  52.020 	    3.627 	    0.710 	    1.000
  52.030 	    3.634 	    0.689 	    1.000
  52.040 	    3.641 	    0.660 	    1.000
  52.050 	    3.649 	    0.631 	    1.000
  52.060 	    3.656 	    0.603 	    1.000
  52.070 	    3.666 	    0.574 	    1.000
  52.080 	    3.673 	    0.545 	    1.000
  52.090 	    3.678 	    0.509 	    1.000
  52.100 	    3.683 	    0.466 	    1.000
  52.110 	    3.688 	    0.423 	    1.000
  52.120 	    3.690 	    0.380 	    1.000
  52.130 	    3.693 	    0.337 	    1.000
  52.140 	    3.695 	    0.287 	    1.000
  52.150 	    3.698 	    0.222 	    1.000
  52.160 	    3.700 	    0.158 	    1.000
  52.170 	    3.702 	    0.108 	    1.000
  52.180 	    3.702 	    0.065 	    1.000
  52.190 	    3.702 	    0.014 	    1.000
  52.200 	    3.702 	   -0.036 	    1.000
  52.210 	    3.702 	   -0.079 	    1.000
  52.220 	    3.702 	   -0.122 	    1.000
  52.230 	    3.700 	   -0.165 	    1.000
  52.240 	    3.698 	   -0.208 	    1.000
  52.250 	    3.695 	   -0.251 	    1.000
  52.260 	    3.693 	   -0.287 	    1.000
  52.270 	    3.690 	   -0.316 	    1.000
  52.280 	    3.685 	   -0.352 	    1.000
  52.290 	    3.680 	   -0.395 	    1.000
  52.300 	    3.676 	   -0.430 	    1.000
  52.310 	    3.671 	   -0.452 	    1.000
  52.320 	    3.666 	   -0.466 	    1.000
  52.330 	    3.661 	   -0.488 	    1.000
  52.340 	    3.656 	   -0.509 	    1.000
  52.350 	    3.651 	   -0.524 	    1.000
  52.360 	    3.646 	   -0.531 	    1.000
  52.370 	    3.639 	   -0.531 	    1.000
  52.380 	    3.632 	   -0.531 	    1.000
  52.390 	    3.627 	   -0.538 	    1.000
  52.400 	    3.622 	   -0.545 	    1.000
  52.410 	    3.617 	   -0.545 	    1.000
  52.420 	    3.610 	   -0.545 	    1.000
  52.430 	    3.605 	   -0.552 	    1.000
  52.440 	    3.600 	   -0.560 	    1.000
  52.450 	    3.595 	   -0.552 	    1.000
  52.460 	    3.590 	   -0.538 	    1.000
  52.470 	    3.585 	   -0.531 	    1.000
  52.480 	    3.578 	   -0.531 	    1.000
  52.490 	    3.573 	   -0.531 	    1.000
  52.500 	    3.568 	   -0.524 	    1.000
  52.510 	    3.563 	   -0.516 	    1.000
  52.520 	    3.556 	   -0.516 	    1.000
  52.530 	    3.551 	   -0.516 	    1.000
  52.540 	    3.546 	   -0.516 	    1.000
  52.550 	    3.541 	   -0.516 	    1.000
  52.560 	    3.537 	   -0.509 	    1.000
  52.570 	    3.532 	   -0.502 	    1.000
  52.580 	    3.527 	   -0.502 	    1.000
  52.590 	    3.522 	   -0.495 	    1.000
  52.600 	    3.517 	   -0.473 	    1.000
  52.610 	    3.512 	   -0.452 	    1.000
  52.620 	    3.507 	   -0.438 	    1.000
  52.630 	    3.502 	   -0.423 	    1.000
  52.640 	    3.498 	   -0.402 	    1.000
  52.650 	    3.493 	   -0.373 	    1.000
  52.660 	    3.488 	   -0.344 	    1.000
  52.670 	    3.483 	   -0.316 	    1.000
  52.680 	    3.480 	   -0.287 	    1.000
  52.690 	    3.478 	   -0.251 	    1.000
  52.700 	    3.476 	   -0.208 	    1.000
  52.710 	    3.473 	   -0.165 	    1.000
  52.720 	    3.471 	   -0.122 	    1.000
  52.730 	    3.471 	   -0.079 	    1.000
  52.740 	    3.471 	   -0.022 	    1.000
  52.750 	    3.471 	    0.043 	    1.000
  52.760 	    3.471 	    0.093 	    1.000
  52.770 	    3.471 	    0.136 	    1.000
  52.780 	    3.473 	    0.187 	    1.000
  52.790 	    3.476 	    0.244 	    1.000
  52.800 	    3.478 	    0.301 	    1.000
  52.810 	    3.480 	    0.352 	    1.000
  52.820 	    3.483 	    0.395 	    1.000
  52.830 	    3.490 	    0.438 	    1.000
  52.840 	    3.495 	    0.481 	    1.000
  52.850 	    3.500 	    0.524 	    1.000
  52.860 	    3.505 	    0.560 	    1.000
  52.870 	    3.512 	    0.588 	    1.000
  52.880 	    3.520 	    0.617 	    1.000
  52.890 	    3.527 	    0.646 	    1.000
  52.900 	    3.534 	    0.674 	    1.000
  52.910 	    3.541 	    0.689 	    1.000
  52.920 	    3.549 	    0.696 	    1.000
  52.930 	    3.556 	    0.710 	    1.000
  52.940 	    3.563 	    0.725 	    1.000
  52.950 	    3.571 	    0.732 	    1.000
  52.960 	    3.578 	    0.732 	    1.000
  52.970 	    3.585 	    0.732 	    1.000
  52.980 	    3.593 	    0.739 	    1.000
  52.990 	    3.600 	    0.746 	    1.000
  53.000 	    3.607 	    0.739 	    1.000
  53.010 	    3.615 	    0.725 	    1.000
  53.020 	    3.622 	    0.710 	    1.000
  53.030 	    3.629 	    0.696 	    1.000
  53.040 	    3.637 	    0.681 	    1.000
  53.050 	    3.644 	    0.660 	    1.000
  53.060 	    3.651 	    0.631 	    1.000
  53.070 	    3.661 	    0.603 	    1.000
  53.080 	    3.668 	    0.581 	    1.000
  53.090 	    3.673 	    0.560 	    1.000
  53.100 	    3.678 	    0.531 	    1.000
  53.110 	    3.683 	    0.502 	    1.000
  53.120 	    3.688 	    0.473 	    1.000
  53.130 	    3.693 	    0.445 	    1.000
  53.140 	    3.695 	    0.416 	    1.000
  53.150 	    3.698 	    0.373 	    1.000
  53.160 	    3.700 	    0.323 	    1.000
  53.170 	    3.705 	    0.287 	    1.000
  53.180 	    3.707 	    0.251 	    1.000
  53.190 	    3.710 	    0.201 	    1.000
  53.200 	    3.712 	    0.143 	    1.000
  53.210 	    3.715 	    0.086 	    1.000
  53.220 	    3.717 	    0.036 	    1.000
  53.230 	    3.720 	   -0.007 	    1.000
  53.240 	    3.720 	   -0.050 	    1.000
  53.250 	    3.720 	   -0.093 	    1.000
  53.260 	    3.720 	   -0.129 	    1.000
  53.270 	    3.717 	   -0.158 	    1.000
  53.280 	    3.712 	   -0.187 	    1.000
  53.290 	    3.707 	   -0.215 	    1.000
  53.300 	    3.702 	   -0.244 	    1.000
  53.310 	    3.698 	   -0.273 	    1.000
  53.320 	    3.693 	   -0.294 	    1.000
  53.330 	    3.688 	   -0.316 	    1.000
  53.340 	    3.685 	   -0.344 	    1.000
  53.350 	    3.683 	   -0.366 	    1.000
  53.360 	    3.680 	   -0.373 	    1.000
  53.370 	    3.678 	   -0.373 	    1.000
  53.380 	    3.676 	   -0.373 	    1.000
  53.390 	    3.673 	   -0.380 	    1.000
  53.400 	    3.671 	   -0.387 	    1.000
  53.410 	    3.668 	   -0.387 	    1.000
  53.420 	    3.663 	   -0.395 	    1.000
  53.430 	    3.659 	   -0.416 	    1.000
  53.440 	    3.654 	   -0.438 	    1.000
  53.450 	    3.649 	   -0.452 	    1.000
  53.460 	    3.644 	   -0.466 	    1.000
  53.470 	    3.639 	   -0.481 	    1.000
  53.480 	    3.632 	   -0.495 	    1.000
  53.490 	    3.627 	   -0.516 	    1.000
  53.500 	    3.622 	   -0.531 	    1.000
  53.510 	    3.617 	   -0.531 	    1.000
  53.520 	    3.610 	   -0.531 	    1.000
  53.530 	    3.605 	   -0.531 	    1.000
  53.540 	    3.600 	   -0.524 	    1.000
  53.550 	    3.595 	   -0.509 	    1.000
  53.560 	    3.590 	   -0.488 	    1.000
  53.570 	    3.585 	   -0.466 	    1.000
  53.580 	    3.578 	   -0.452 	    1.000
  53.590 	    3.573 	   -0.430 	    1.000
  53.600 	    3.568 	   -0.395 	    1.000
  53.610 	    3.563 	   -0.359 	    1.000
  53.620 	    3.559 	   -0.330 	    1.000
  53.630 	    3.556 	   -0.287 	    1.000
  53.640 	    3.554 	   -0.230 	    1.000
  53.650 	    3.551 	   -0.172 	    1.000
  53.660 	    3.549 	   -0.108 	    1.000
  53.670 	    3.546 	   -0.043 	    1.000
  53.680 	    3.546 	    0.014 	    1.000
  53.690 	    3.546 	    0.072 	    1.000
  53.700 	    3.546 	    0.129 	    1.000
  53.710 	    3.546 	    0.179 	    1.000
  53.720 	    3.551 	    0.222 	    1.000
  53.730 	    3.556 	    0.265 	    1.000
  53.740 	    3.561 	    0.308 	    1.000
  53.750 	    3.566 	    0.352 	    1.000
  53.760 	    3.571 	    0.387 	    1.000
  53.770 	    3.576 	    0.416 	    1.000
  53.780 	    3.580 	    0.445 	    1.000
  53.790 	    3.585 	    0.473 	    1.000
  53.800 	    3.590 	    0.488 	    1.000
  53.810 	    3.595 	    0.488 	    1.000
  53.820 	    3.600 	    0.488 	    1.000
  53.830 	    3.605 	    0.481 	    1.000
  53.840 	    3.610 	    0.473 	    1.000
  53.850 	    3.615 	    0.466 	    1.000
  53.860 	    3.620 	    0.452 	    1.000
  53.870 	    3.624 	    0.438 	    1.000
  53.880 	    3.629 	    0.423 	    1.000
  53.890 	    3.634 	    0.409 	    1.000
  53.900 	    3.639 	    0.395 	    1.000
  53.910 	    3.644 	    0.380 	    1.000
  53.920 	    3.646 	    0.366 	    1.000
  53.930 	    3.651 	    0.344 	    1.000
  53.940 	    3.654 	    0.323 	    1.000
  53.950 	    3.656 	    0.301 	    1.000
  53.960 	    3.659 	    0.273 	    1.000
  53.970 	    3.661 	    0.244 	    1.000
  53.980 	    3.663 	    0.215 	    1.000
  53.990 	    3.666 	    0.187 	    1.000
  54.000 	    3.668 	    0.165 	    1.000
  54.010 	    3.671 	    0.143 	    1.000
  54.020 	    3.671 	    0.122 	    1.000
  54.030 	    3.673 	    0.108 	    1.000
  54.040 	    3.673 	    0.079 	    1.000
  54.050 	    3.673 	    0.036 	    1.000
  54.060 	    3.673 	   -0.007 	    1.000
  54.070 	    3.673 	   -0.050 	    1.000
  54.080 	    3.673 	   -0.100 	    1.000
  54.090 	    3.673 	   -0.158 	    1.000
  54.100 	    3.673 	   -0.208 	    1.000
  54.110 	    3.673 	   -0.258 	    1.000
  54.120 	    3.673 	   -0.308 	    1.000
  54.130 	    3.668 	   -0.352 	    1.000
  54.140 	    3.663 	   -0.395 	    1.000
  54.150 	    3.659 	   -0.430 	    1.000
  54.160 	    3.654 	   -0.459 	    1.000
  54.170 	    3.646 	   -0.488 	    1.000
  54.180 	    3.639 	   -0.524 	    1.000
  54.190 	    3.632 	   -0.567 	    1.000
  54.200 	    3.624 	   -0.610 	    1.000
  54.210 	    3.617 	   -0.638 	    1.000
  54.220 	    3.610 	   -0.653 	    1.000
  54.230 	    3.602 	   -0.667 	    1.000
  54.240 	    3.598 	   -0.674 	    1.000
  54.250 	    3.593 	   -0.667 	    1.000
  54.260 	    3.588 	   -0.653 	    1.000
  54.270 	    3.580 	   -0.638 	    1.000
  54.280 	    3.573 	   -0.631 	    1.000
  54.290 	    3.566 	   -0.631 	    1.000
  54.300 	    3.559 	   -0.631 	    1.000
  54.310 	    3.551 	   -0.631 	    1.000
  54.320 	    3.544 	   -0.638 	    1.000
  54.330 	    3.539 	   -0.653 	    1.000
  54.340 	    3.534 	   -0.660 	    1.000
  54.350 	    3.529 	   -0.660 	    1.000
  54.360 	    3.524 	   -0.660 	    1.000
  54.370 	    3.517 	   -0.660 	    1.000
  54.380 	    3.510 	   -0.660 	    1.000
  54.390 	    3.502 	   -0.653 	    1.000
  54.400 	    3.495 	   -0.638 	    1.000
  54.410 	    3.488 	   -0.631 	    1.000
  54.420 	    3.480 	   -0.631 	    1.000
  54.430 	    3.476 	   -0.631 	    1.000
  54.440 	    3.468 	   -0.624 	    1.000
  54.450 	    3.461 	   -0.603 	    1.000
  54.460 	    3.454 	   -0.574 	    1.000
  54.470 	    3.446 	   -0.545 	    1.000
  54.480 	    3.441 	   -0.516 	    1.000
  54.490 	    3.437 	   -0.473 	    1.000
  54.500 	    3.432 	   -0.416 	    1.000
  54.510 	    3.427 	   -0.366 	    1.000
  54.520 	    3.422 	   -0.316 	    1.000
  54.530 	    3.420 	   -0.258 	    1.000
  54.540 	    3.417 	   -0.201 	    1.000
  54.550 	    3.415 	   -0.143 	    1.000
  54.560 	    3.412 	   -0.093 	    1.000
  54.570 	    3.410 	   -0.050 	    1.000
  54.580 	    3.412 	   -0.000 	    1.000
  54.590 	    3.415 	    0.065 	    1.000
  54.600 	    3.417 	    0.136 	    1.000
  54.610 	    3.420 	    0.201 	    1.000
  54.620 	    3.422 	    0.258 	    1.000
  54.630 	    3.424 	    0.323 	    1.000
  54.640 	    3.427 	    0.395 	    1.000
  54.650 	    3.429 	    0.466 	    1.000
  54.660 	    3.432 	    0.524 	    1.000
  54.670 	    3.437 	    0.567 	    1.000
  54.680 	    3.444 	    0.610 	    1.000
  54.690 	    3.451 	    0.653 	    1.000
  54.700 	    3.459 	    0.696 	    1.000
  54.710 	    3.466 	    0.739 	    1.000
  54.720 	    3.476 	    0.782 	    1.000
  54.730 	    3.485 	    0.825 	    1.000
  54.740 	    3.495 	    0.868 	    1.000
  54.750 	    3.505 	    0.904 	    1.000
  54.760 	    3.515 	    0.925 	    1.000
  54.770 	    3.524 	    0.940 	    1.000
  54.780 	    3.534 	    0.947 	    1.000
  54.790 	    3.544 	    0.954 	    1.000
  54.800 	    3.554 	    0.954 	    1.000
  54.810 	    3.563 	    0.940 	    1.000
  54.820 	    3.573 	    0.925 	    1.000
  54.830 	    3.583 	    0.918 	    1.000
  54.840 	    3.593 	    0.911 	    1.000
  54.850 	    3.602 	    0.890 	    1.000
  54.860 	    3.612 	    0.861 	    1.000
  54.870 	    3.620 	    0.832 	    1.000
  54.880 	    3.629 	    0.803 	    1.000
  54.890 	    3.637 	    0.775 	    1.000
  54.900 	    3.644 	    0.739 	    1.000
  54.910 	    3.651 	    0.696 	    1.000
  54.920 	    3.661 	    0.653 	    1.000
  54.930 	    3.668 	    0.603 	    1.000
  54.940 	    3.673 	    0.545 	    1.000
  54.950 	    3.678 	    0.495 	    1.000
  54.960 	    3.683 	    0.445 	    1.000
  54.970 	    3.688 	    0.395 	    1.000
  54.980 	    3.693 	    0.352 	    1.000
  54.990 	    3.695 	    0.301 	    1.000
  55.000 	    3.698 	    0.237 	    1.000
  55.010 	    3.700 	    0.172 	    1.000
  55.020 	    3.700 	    0.122 	    1.000
  55.030 	    3.700 	    0.079 	    1.000
  55.040 	    3.700 	    0.029 	    1.000
  55.050 	    3.700 	   -0.029 	    1.000
  55.060 	    3.700 	   -0.086 	    1.000
  55.070 	    3.700 	   -0.136 	    1.000
  55.080 	    3.698 	   -0.187 	    1.000
  55.090 	    3.695 	   -0.244 	    1.000
  55.100 	    3.693 	   -0.287 	    1.000
  55.110 	    3.690 	   -0.316 	    1.000
  55.120 	    3.688 	   -0.344 	    1.000
  55.130 	    3.683 	   -0.366 	    1.000
  55.140 	    3.678 	   -0.380 	    1.000
  55.150 	    3.673 	   -0.395 	    1.000
  55.160 	    3.668 	   -0.402 	    1.000
  55.170 	    3.661 	   -0.402 	    1.000
  55.180 	    3.654 	   -0.409 	    1.000
  55.190 	    3.649 	   -0.416 	    1.000
  55.200 	    3.644 	   -0.423 	    1.000
  55.210 	    3.639 	   -0.430 	    1.000
  55.220 	    3.637 	   -0.430 	    1.000
  55.230 	    3.634 	   -0.430 	    1.000
  55.240 	    3.632 	   -0.438 	    1.000
  55.250 	    3.629 	   -0.438 	    1.000
  55.260 	    3.627 	   -0.423 	    1.000
  55.270 	    3.622 	   -0.416 	    1.000
  55.280 	    3.620 	   -0.423 	    1.000
  55.290 	    3.615 	   -0.430 	    1.000
  55.300 	    3.610 	   -0.438 	    1.000
  55.310 	    3.605 	   -0.452 	    1.000
  55.320 	    3.600 	   -0.466 	    1.000
  55.330 	    3.593 	   -0.481 	    1.000
  55.340 	    3.588 	   -0.481 	    1.000
  55.350 	    3.583 	   -0.459 	    1.000
  55.360 	    3.578 	   -0.438 	    1.000
  55.370 	    3.571 	   -0.416 	    1.000
  55.380 	    3.566 	   -0.387 	    1.000
  55.390 	    3.561 	   -0.359 	    1.000
  55.400 	    3.556 	   -0.330 	    1.000
  55.410 	    3.551 	   -0.294 	    1.000
  55.420 	    3.546 	   -0.258 	    1.000
  55.430 	    3.546 	   -0.215 	    1.000
  55.440 	    3.546 	   -0.158 	    1.000
  55.450 	    3.546 	   -0.093 	    1.000
  55.460 	    3.546 	   -0.029 	    1.000
  55.470 	    3.546 	    0.029 	    1.000
  55.480 	    3.546 	    0.086 	    1.000
  55.490 	    3.546 	    0.151 	    1.000
  55.500 	    3.546 	    0.222 	    1.000
  55.510 	    3.546 	    0.280 	    1.000
  55.520 	    3.551 	    0.323 	    1.000
  55.530 	    3.556 	    0.366 	    1.000
  55.540 	    3.561 	    0.402 	    1.000
  55.550 	    3.566 	    0.430 	    1.000
  55.560 	    3.571 	    0.459 	    1.000
  55.570 	    3.576 	    0.488 	    1.000
  55.580 	    3.583 	    0.516 	    1.000
  55.590 	    3.590 	    0.545 	    1.000
  55.600 	    3.598 	    0.560 	    1.000
  55.610 	    3.605 	    0.560 	    1.000
  55.620 	    3.612 	    0.560 	    1.000
  55.630 	    3.617 	    0.560 	    1.000
  55.640 	    3.622 	    0.560 	    1.000
  55.650 	    3.627 	    0.560 	    1.000
  55.660 	    3.632 	    0.552 	    1.000
  55.670 	    3.637 	    0.538 	    1.000
  55.680 	    3.641 	    0.524 	    1.000
  55.690 	    3.646 	    0.516 	    1.000
  55.700 	    3.651 	    0.509 	    1.000
  55.710 	    3.656 	    0.502 	    1.000
  55.720 	    3.661 	    0.502 	    1.000
  55.730 	    3.666 	    0.495 	    1.000
  55.740 	    3.671 	    0.481 	    1.000
  55.750 	    3.676 	    0.459 	    1.000
  55.760 	    3.680 	    0.430 	    1.000
  55.770 	    3.685 	    0.402 	    1.000
  55.780 	    3.693 	    0.373 	    1.000
  55.790 	    3.698 	    0.344 	    1.000
  55.800 	    3.702 	    0.316 	    1.000
  55.810 	    3.707 	    0.287 	    1.000
  55.820 	    3.710 	    0.258 	    1.000
  55.830 	    3.712 	    0.230 	    1.000
  55.840 	    3.712 	    0.187 	    1.000
  55.850 	    3.712 	    0.129 	    1.000
  55.860 	    3.712 	    0.065 	    1.000
