time	 veloc	 accel 
46.55000 	  3.74666 	  0.12043 	 
46.56000 	  3.74770 	  0.08738 	 
46.57000 	  3.74841 	  0.05553 	 
46.58000 	  3.74882 	  0.02519 	 
46.59000 	  3.74892 	 -0.00419 	 
46.60000 	  3.74873 	 -0.03368 	 
46.61000 	  3.74824 	 -0.06427 	 
46.62000 	  3.74744 	 -0.09632 	 
46.63000 	  3.74631 	 -0.12939 	 
46.64000 	  3.74485 	 -0.16247 	 
46.65000 	  3.74307 	 -0.19467 	 
46.66000 	  3.74096 	 -0.22587 	 
46.67000 	  3.73855 	 -0.25702 	 
46.68000 	  3.73582 	 -0.28985 	 
46.69000 	  3.73274 	 -0.32612 	 
46.70000 	  3.72928 	 -0.36664 	 
46.71000 	  3.72540 	 -0.41077 	 
46.72000 	  3.72106 	 -0.45653 	 
46.73000 	  3.71627 	 -0.50161 	 
46.74000 	  3.71103 	 -0.54484 	 
46.75000 	  3.70537 	 -0.58760 	 
46.76000 	  3.69927 	 -0.63426 	 
46.77000 	  3.69265 	 -0.69151 	 
46.78000 	  3.68538 	 -0.76636 	 
46.79000 	  3.67725 	 -0.86346 	 
46.80000 	  3.66804 	 -0.98271 	 
46.81000 	  3.65754 	 -1.11803 	 
46.82000 	  3.64566 	 -1.25792 	 
46.83000 	  3.63242 	 -1.38786 	 
46.84000 	  3.61798 	 -1.49376 	 
46.85000 	  3.60266 	 -1.56547 	 
46.86000 	  3.58680 	 -1.59919 	 
46.87000 	  3.57079 	 -1.59785 	 
46.88000 	  3.55493 	 -1.56960 	 
46.89000 	  3.53945 	 -1.52480 	 
46.90000 	  3.52446 	 -1.47268 	 
46.91000 	  3.51000 	 -1.41881 	 
46.92000 	  3.49609 	 -1.36422 	 
46.93000 	  3.48273 	 -1.30622 	 
46.94000 	  3.46999 	 -1.24055 	 
46.95000 	  3.45796 	 -1.16379 	 
46.96000 	  3.44675 	 -1.07512 	 
46.97000 	  3.43649 	 -0.97674 	 
46.98000 	  3.42724 	 -0.87294 	 
46.99000 	  3.41903 	 -0.76830 	 
47.00000 	  3.41186 	 -0.66581 	 
47.01000 	  3.40571 	 -0.56588 	 
47.02000 	  3.40054 	 -0.46644 	 
47.03000 	  3.39639 	 -0.36426 	 
47.04000 	  3.39328 	 -0.25663 	 
47.05000 	  3.39128 	 -0.14283 	 
47.06000 	  3.39044 	 -0.02461 	 
47.07000 	  3.39079 	  0.09443 	 
47.08000 	  3.39231 	  0.21037 	 
47.09000 	  3.39497 	  0.32058 	 
47.10000 	  3.39871 	  0.42480 	 
47.11000 	  3.40346 	  0.52509 	 
47.12000 	  3.40920 	  0.62466 	 
47.13000 	  3.41596 	  0.72625 	 
47.14000 	  3.42374 	  0.83050 	 
47.15000 	  3.43257 	  0.93537 	 
47.16000 	  3.44243 	  1.03673 	 
47.17000 	  3.45328 	  1.12991 	 
47.18000 	  3.46500 	  1.21172 	 
47.19000 	  3.47747 	  1.28175 	 
47.20000 	  3.49060 	  1.34251 	 
47.21000 	  3.50431 	  1.39823 	 
47.22000 	  3.51856 	  1.45249 	 
47.23000 	  3.53335 	  1.50592 	 
47.24000 	  3.54866 	  1.55473 	 
47.25000 	  3.56441 	  1.59092 	 
47.26000 	  3.58040 	  1.60419 	 
47.27000 	  3.59638 	  1.58512 	 
47.28000 	  3.61198 	  1.52842 	 
47.29000 	  3.62683 	  1.43517 	 
47.30000 	  3.64059 	  1.31321 	 
47.31000 	  3.65304 	  1.17544 	 
47.32000 	  3.66409 	  1.03665 	 
47.33000 	  3.67381 	  0.90991 	 
47.34000 	  3.68236 	  0.80361 	 
47.35000 	  3.68996 	  0.72017 	 
47.36000 	  3.69683 	  0.65657 	 
47.37000 	  3.70314 	  0.60641 	 
47.38000 	  3.70898 	  0.56259 	 
47.39000 	  3.71439 	  0.51964 	 
47.40000 	  3.71937 	  0.47502 	 
47.41000 	  3.72389 	  0.42903 	 
47.42000 	  3.72795 	  0.38371 	 
47.43000 	  3.73157 	  0.34133 	 
47.44000 	  3.73479 	  0.30314 	 
47.45000 	  3.73765 	  0.26887 	 
47.46000 	  3.74018 	  0.23704 	 
47.47000 	  3.74239 	  0.20580 	 
47.48000 	  3.74429 	  0.17383 	 
47.49000 	  3.74586 	  0.14084 	 
47.50000 	  3.74710 	  0.10749 	 
47.51000 	  3.74802 	  0.07483 	 
47.52000 	  3.74861 	  0.04358 	 
47.53000 	  3.74889 	  0.01371 	 
47.54000 	  3.74888 	 -0.01558 	 
47.55000 	  3.74858 	 -0.04540 	 
47.56000 	  3.74797 	 -0.07656 	 
47.57000 	  3.74704 	 -0.10910 	 
47.58000 	  3.74579 	 -0.14230 	 
47.59000 	  3.74420 	 -0.17511 	 
47.60000 	  3.74229 	 -0.20688 	 
47.61000 	  3.74006 	 -0.23789 	 
47.62000 	  3.73753 	 -0.26947 	 
47.63000 	  3.73467 	 -0.30346 	 
47.64000 	  3.73144 	 -0.34136 	 
47.65000 	  3.72782 	 -0.38345 	 
47.66000 	  3.72377 	 -0.42849 	 
47.67000 	  3.71925 	 -0.47423 	 
47.68000 	  3.71429 	 -0.51862 	 
47.69000 	  3.70889 	 -0.56134 	 
47.70000 	  3.70306 	 -0.60493 	 
47.71000 	  3.69677 	 -0.65484 	 
47.72000 	  3.68991 	 -0.71816 	 
47.73000 	  3.68234 	 -0.80132 	 
47.74000 	  3.67381 	 -0.90736 	 
47.75000 	  3.66412 	 -1.03391 	 
47.76000 	  3.65309 	 -1.17261 	 
47.77000 	  3.64067 	 -1.31042 	 
47.78000 	  3.62694 	 -1.43254 	 
47.79000 	  3.61212 	 -1.52605 	 
47.80000 	  3.59654 	 -1.58307 	 
47.81000 	  3.58058 	 -1.60247 	 
47.82000 	  3.56460 	 -1.58951 	 
47.83000 	  3.54887 	 -1.55360 	 
47.84000 	  3.53357 	 -1.50501 	 
47.85000 	  3.51878 	 -1.45180 	 
47.86000 	  3.50453 	 -1.39777 	 
47.87000 	  3.49083 	 -1.34231 	 
47.88000 	  3.47770 	 -1.28185 	 
47.89000 	  3.46522 	 -1.21216 	 
47.90000 	  3.45350 	 -1.13069 	 
47.91000 	  3.44265 	 -1.03784 	 
47.92000 	  3.43277 	 -0.93678 	 
47.93000 	  3.42392 	 -0.83217 	 
47.94000 	  3.41612 	 -0.72814 	 
47.95000 	  3.40935 	 -0.62675 	 
47.96000 	  3.40358 	 -0.52735 	 
47.97000 	  3.39881 	 -0.42724 	 
47.98000 	  3.39505 	 -0.32318 	 
47.99000 	  3.39236 	 -0.21310 	 
48.00000 	  3.39081 	 -0.09725 	 
48.01000 	  3.39043 	  0.02177 	 
48.02000 	  3.39124 	  0.14004 	 
48.03000 	  3.39322 	  0.25394 	 
48.04000 	  3.39630 	  0.36172 	 
48.05000 	  3.40043 	  0.46407 	 
48.06000 	  3.40557 	  0.56368 	 
48.07000 	  3.41171 	  0.66381 	 
48.08000 	  3.41886 	  0.76650 	 
48.09000 	  3.42705 	  0.87137 	 
48.10000 	  3.43628 	  0.97544 	 
48.11000 	  3.44654 	  1.07413 	 
48.12000 	  3.45773 	  1.16315 	 
48.13000 	  3.46976 	  1.24025 	 
48.14000 	  3.48250 	  1.30624 	 
48.15000 	  3.49586 	  1.36452 	 
48.16000 	  3.50978 	  1.41936 	 
48.17000 	  3.52424 	  1.47345 	 
48.18000 	  3.53924 	  1.52579 	 
48.19000 	  3.55474 	  1.57084 	 
48.20000 	  3.57060 	  1.59937 	 
48.21000 	  3.58663 	  1.60103 	 
48.22000 	  3.60251 	  1.56765 	 
48.23000 	  3.61786 	  1.49624 	 
48.24000 	  3.63232 	  1.39057 	 
48.25000 	  3.64559 	  1.26074 	 
48.26000 	  3.65750 	  1.12084 	 
48.27000 	  3.66802 	  0.98538 	 
48.28000 	  3.67726 	  0.86591 	 
48.29000 	  3.68541 	  0.76854 	 
48.30000 	  3.69271 	  0.69341 	 
48.31000 	  3.69934 	  0.63589 	 
48.32000 	  3.70546 	  0.58899 	 
48.33000 	  3.71113 	  0.54601 	 
48.34000 	  3.71638 	  0.50254 	 
48.35000 	  3.72118 	  0.45723 	 
48.36000 	  3.72552 	  0.41121 	 
48.37000 	  3.72941 	  0.36680 	 
48.38000 	  3.73287 	  0.32598 	 
48.39000 	  3.73594 	  0.28942 	 
48.40000 	  3.73867 	  0.25632 	 
48.41000 	  3.74107 	  0.22492 	 
48.42000 	  3.74317 	  0.19350 	 
48.43000 	  3.74494 	  0.16111 	 
48.44000 	  3.74639 	  0.12787 	 
48.45000 	  3.74750 	  0.09466 	 
48.46000 	  3.74828 	  0.06250 	 
48.47000 	  3.74875 	  0.03184 	 
48.48000 	  3.74892 	  0.00232 	 
48.49000 	  3.74880 	 -0.02704 	 
48.50000 	  3.74838 	 -0.05732 	 
48.51000 	  3.74765 	 -0.08906 	 
48.52000 	  3.74659 	 -0.12198 	 
48.53000 	  3.74521 	 -0.15515 	 
48.54000 	  3.74349 	 -0.18759 	 
48.55000 	  3.74146 	 -0.21897 	 
48.56000 	  3.73911 	 -0.25000 	 
48.57000 	  3.73646 	 -0.28229 	 
48.58000 	  3.73346 	 -0.31768 	 
48.59000 	  3.73009 	 -0.35725 	 
48.60000 	  3.72630 	 -0.40071 	 
48.61000 	  3.72207 	 -0.44632 	 
48.62000 	  3.71737 	 -0.49171 	 
48.63000 	  3.71224 	 -0.53535 	 
48.64000 	  3.70667 	 -0.57793 	 
48.65000 	  3.70067 	 -0.62320 	 
48.66000 	  3.69418 	 -0.67745 	 
48.67000 	  3.68707 	 -0.74785 	 
48.68000 	  3.67915 	 -0.83980 	 
48.69000 	  3.67020 	 -0.95443 	 
48.70000 	  3.66000 	 -1.08700 	 
48.71000 	  3.64843 	 -1.22708 	 
48.72000 	  3.63548 	 -1.36053 	 
48.73000 	  3.62129 	 -1.47285 	 
48.74000 	  3.60613 	 -1.55276 	 
48.75000 	  3.59036 	 -1.59491 	 
48.76000 	  3.57435 	 -1.60082 	 
48.77000 	  3.55844 	 -1.57770 	 
48.78000 	  3.54286 	 -1.53570 	 
48.79000 	  3.52776 	 -1.48457 	 
48.80000 	  3.51318 	 -1.43085 	 
48.81000 	  3.49914 	 -1.37654 	 
48.82000 	  3.48566 	 -1.31966 	 
48.83000 	  3.47277 	 -1.25606 	 
48.84000 	  3.46057 	 -1.18195 	 
48.85000 	  3.44917 	 -1.09584 	 
48.86000 	  3.43869 	 -0.99930 	 
48.87000 	  3.42921 	 -0.89630 	 
48.88000 	  3.42077 	 -0.79151 	 
48.89000 	  3.41337 	 -0.68841 	 
48.90000 	  3.40699 	 -0.58800 	 
48.91000 	  3.40161 	 -0.48872 	 
48.92000 	  3.39723 	 -0.38744 	 
48.93000 	  3.39388 	 -0.28117 	 
48.94000 	  3.39162 	 -0.16867 	 
48.95000 	  3.39052 	 -0.05117 	 
48.96000 	  3.39061 	  0.06804 	 
48.97000 	  3.39187 	  0.18496 	 
48.98000 	  3.39429 	  0.29657 	 
48.99000 	  3.39778 	  0.40202 	 
49.00000 	  3.40231 	  0.50291 	 
49.01000 	  3.40784 	  0.60237 	 
49.02000 	  3.41436 	  0.70336 	 
49.03000 	  3.42191 	  0.80710 	 
49.04000 	  3.43051 	  0.91214 	 
49.05000 	  3.44015 	  1.01469 	 
49.06000 	  3.45078 	  1.11005 	 
49.07000 	  3.46231 	  1.19455 	 
49.08000 	  3.47463 	  1.26707 	 
49.09000 	  3.48762 	  1.32956 	 
49.10000 	  3.50120 	  1.38603 	 
49.11000 	  3.51534 	  1.44042 	 
49.12000 	  3.53001 	  1.49420 	 
49.13000 	  3.54521 	  1.54461 	 
49.14000 	  3.56087 	  1.58447 	 
49.15000 	  3.57683 	  1.60374 	 
49.16000 	  3.59284 	  1.59253 	 
49.17000 	  3.60856 	  1.54437 	 
49.18000 	  3.62360 	  1.45882 	 
49.19000 	  3.63763 	  1.34227 	 
49.20000 	  3.65038 	  1.20675 	 
49.21000 	  3.66175 	  1.06694 	 
49.22000 	  3.67175 	  0.93659 	 
49.23000 	  3.68055 	  0.82531 	 
49.24000 	  3.68834 	  0.73687 	 
49.25000 	  3.69535 	  0.66933 	 
49.26000 	  3.70177 	  0.61680 	 
49.27000 	  3.70771 	  0.57213 	 
49.28000 	  3.71322 	  0.52932 	 
49.29000 	  3.71830 	  0.48514 	 
49.30000 	  3.72292 	  0.43931 	 
49.31000 	  3.72708 	  0.39363 	 
49.32000 	  3.73080 	  0.35044 	 
49.33000 	  3.73411 	  0.31128 	 
49.34000 	  3.73704 	  0.27623 	 
49.35000 	  3.73964 	  0.24402 	 
49.36000 	  3.74192 	  0.21279 	 
49.37000 	  3.74389 	  0.18105 	 
49.38000 	  3.74554 	  0.14826 	 
49.39000 	  3.74686 	  0.11490 	 
49.40000 	  3.74784 	  0.08200 	 
49.41000 	  3.74850 	  0.05041 	 
49.42000 	  3.74885 	  0.02028 	 
49.43000 	  3.74891 	 -0.00904 	 
49.44000 	  3.74867 	 -0.03865 	 
49.45000 	  3.74813 	 -0.06948 	 
49.46000 	  3.74728 	 -0.10176 	 
49.47000 	  3.74609 	 -0.13490 	 
49.48000 	  3.74458 	 -0.16788 	 
49.49000 	  3.74274 	 -0.19989 	 
49.50000 	  3.74059 	 -0.23099 	 
49.51000 	  3.73812 	 -0.26229 	 
49.52000 	  3.73533 	 -0.29559 	 
49.53000 	  3.73220 	 -0.33254 	 
49.54000 	  3.72867 	 -0.37375 	 
49.55000 	  3.72471 	 -0.41831 	 
49.56000 	  3.72030 	 -0.46410 	 
49.57000 	  3.71543 	 -0.50890 	 
49.58000 	  3.71013 	 -0.55188 	 
49.59000 	  3.70439 	 -0.59490 	 
49.60000 	  3.69821 	 -0.64281 	 
49.61000 	  3.69150 	 -0.70252 	 
49.62000 	  3.68410 	 -0.78084 	 
49.63000 	  3.67580 	 -0.88177 	 
49.64000 	  3.66639 	 -1.00427 	 
49.65000 	  3.65567 	 -1.14126 	 
49.66000 	  3.64356 	 -1.28055 	 
49.67000 	  3.63010 	 -1.40741 	 
49.68000 	  3.61550 	 -1.50819 	 
49.69000 	  3.60006 	 -1.57369 	 
49.70000 	  3.58415 	 -1.60122 	 
49.71000 	  3.56815 	 -1.59476 	 
49.72000 	  3.55234 	 -1.56305 	 
49.73000 	  3.53693 	 -1.51647 	 
49.74000 	  3.52203 	 -1.46379 	 
49.75000 	  3.50766 	 -1.40985 	 
49.76000 	  3.49384 	 -1.35495 	 
49.77000 	  3.48058 	 -1.29598 	 
49.78000 	  3.46794 	 -1.22866 	 
49.79000 	  3.45604 	 -1.14990 	 
49.80000 	  3.44499 	 -1.05939 	 
49.81000 	  3.43488 	 -0.95978 	 
49.82000 	  3.42581 	 -0.85556 	 
49.83000 	  3.41777 	 -0.75113 	 
49.84000 	  3.41077 	 -0.64911 	 
49.85000 	  3.40478 	 -0.54945 	 
49.86000 	  3.39979 	 -0.44979 	 
49.87000 	  3.39580 	 -0.34685 	 
49.88000 	  3.39287 	 -0.23818 	 
49.89000 	  3.39105 	 -0.12346 	 
49.90000 	  3.39041 	 -0.00483 	 
49.91000 	  3.39096 	  0.11395 	 
49.92000 	  3.39268 	  0.22906 	 
49.93000 	  3.39552 	  0.33823 	 
49.94000 	  3.39942 	  0.44161 	 
49.95000 	  3.40434 	  0.54154 	 
49.96000 	  3.41025 	  0.64131 	 
49.97000 	  3.41717 	  0.74336 	 
49.98000 	  3.42513 	  0.84793 	 
49.99000 	  3.43413 	  0.95254 	 
50.00000 	  3.44417 	  1.05284 	 
50.01000 	  3.45516 	  1.14431 	 
50.02000 	  3.46701 	  1.22411 	 
50.03000 	  3.47960 	  1.29235 	 
50.04000 	  3.49283 	  1.35198 	 
50.05000 	  3.50663 	  1.40725 	 
50.06000 	  3.52097 	  1.46144 	 
50.07000 	  3.53585 	  1.51450 	 
50.08000 	  3.55124 	  1.56187 	 
50.09000 	  3.56704 	  1.59498 	 
50.10000 	  3.58306 	  1.60347 	 
50.11000 	  3.59900 	  1.57838 	 
50.12000 	  3.61450 	  1.51536 	 
50.13000 	  3.62919 	  1.41665 	 
50.14000 	  3.64275 	  1.29108 	 
50.15000 	  3.65497 	  1.15212 	 
50.16000 	  3.66579 	  1.01452 	 
50.17000 	  3.67530 	  0.89074 	 
50.18000 	  3.68368 	  0.78823 	 
50.19000 	  3.69114 	  0.70841 	 
50.20000 	  3.69791 	  0.64753 	 
50.21000 	  3.70414 	  0.59889 	 
50.22000 	  3.70991 	  0.55552 	 
50.23000 	  3.71525 	  0.51239 	 
50.24000 	  3.72015 	  0.46746 	 
50.25000 	  3.72459 	  0.42141 	 
50.26000 	  3.72858 	  0.37644 	 
50.27000 	  3.73213 	  0.33470 	 
50.28000 	  3.73529 	  0.29722 	 
50.29000 	  3.73809 	  0.26348 	 
50.30000 	  3.74056 	  0.23187 	 
50.31000 	  3.74273 	  0.20057 	 
50.32000 	  3.74457 	  0.16843 	 
50.33000 	  3.74609 	  0.13531 	 
50.34000 	  3.74728 	  0.10201 	 
50.35000 	  3.74813 	  0.06954 	 
50.36000 	  3.74867 	  0.03855 	 
50.37000 	  3.74891 	  0.00885 	 
50.38000 	  3.74885 	 -0.02045 	 
50.39000 	  3.74850 	 -0.05046 	 
50.40000 	  3.74784 	 -0.08187 	 
50.41000 	  3.74686 	 -0.11458 	 
50.42000 	  3.74554 	 -0.14779 	 
50.43000 	  3.74390 	 -0.18045 	 
50.44000 	  3.74194 	 -0.21205 	 
50.45000 	  3.73966 	 -0.24304 	 
50.46000 	  3.73708 	 -0.27489 	 
50.47000 	  3.73416 	 -0.30945 	 
50.48000 	  3.73087 	 -0.34806 	 
50.49000 	  3.72718 	 -0.39076 	 
50.50000 	  3.72305 	 -0.43609 	 
50.51000 	  3.71846 	 -0.48172 	 
50.52000 	  3.71342 	 -0.52578 	 
50.53000 	  3.70795 	 -0.56839 	 
50.54000 	  3.70205 	 -0.61258 	 
50.55000 	  3.69567 	 -0.66421 	 
50.56000 	  3.68871 	 -0.73043 	 
50.57000 	  3.68099 	 -0.81730 	 
50.58000 	  3.67229 	 -0.92707 	 
50.59000 	  3.66239 	 -1.05636 	 
50.60000 	  3.65113 	 -1.19590 	 
50.61000 	  3.63848 	 -1.33213 	 
50.62000 	  3.62455 	 -1.45030 	 
50.63000 	  3.60958 	 -1.53813 	 
50.64000 	  3.59391 	 -1.58881 	 
50.65000 	  3.57792 	 -1.60234 	 
50.66000 	  3.56197 	 -1.58486 	 
50.67000 	  3.54630 	 -1.54616 	 
50.68000 	  3.53108 	 -1.49636 	 
50.69000 	  3.51638 	 -1.44287 	 
50.70000 	  3.50222 	 -1.38875 	 
50.71000 	  3.48861 	 -1.33276 	 
50.72000 	  3.47559 	 -1.27103 	 
50.73000 	  3.46323 	 -1.19950 	 
50.74000 	  3.45164 	 -1.11604 	 
50.75000 	  3.44094 	 -1.02154 	 
50.76000 	  3.43123 	 -0.91957 	 
50.77000 	  3.42256 	 -0.81480 	 
50.78000 	  3.41493 	 -0.71114 	 
50.79000 	  3.40833 	 -0.61019 	 
50.80000 	  3.40272 	 -0.51090 	 
50.81000 	  3.39811 	 -0.41035 	 
50.82000 	  3.39453 	 -0.30538 	 
50.83000 	  3.39203 	 -0.19426 	 
50.84000 	  3.39066 	 -0.07765 	 
50.85000 	  3.39048 	  0.04153 	 
50.86000 	  3.39149 	  0.15929 	 
50.87000 	  3.39365 	  0.27224 	 
50.88000 	  3.39691 	  0.37900 	 
50.89000 	  3.40122 	  0.48067 	 
50.90000 	  3.40652 	  0.58016 	 
50.91000 	  3.41282 	  0.68062 	 
50.92000 	  3.42014 	  0.78378 	 
50.93000 	  3.42850 	  0.88878 	 
50.94000 	  3.43791 	  0.99229 	 
50.95000 	  3.44833 	  1.08964 	 
50.96000 	  3.45967 	  1.17676 	 
50.97000 	  3.47182 	  1.25189 	 
50.98000 	  3.48467 	  1.31632 	 
50.99000 	  3.49813 	  1.37374 	 
51.00000 	  3.51214 	  1.42835 	 
51.01000 	  3.52669 	  1.48234 	 
51.02000 	  3.54178 	  1.53398 	 
51.03000 	  3.55734 	  1.57699 	 
51.04000 	  3.57326 	  1.60177 	 
51.05000 	  3.58928 	  1.59808 	 
51.06000 	  3.60510 	  1.55843 	 
51.07000 	  3.62033 	  1.48089 	 
51.08000 	  3.63461 	  1.37038 	 
51.09000 	  3.64766 	  1.23785 	 
51.10000 	  3.65934 	  1.09772 	 
51.11000 	  3.66964 	  0.96424 	 
51.12000 	  3.67868 	  0.84817 	 
51.13000 	  3.68668 	  0.75463 	 
51.14000 	  3.69385 	  0.68283 	 
51.15000 	  3.70039 	  0.62758 	 
51.16000 	  3.70643 	  0.58175 	 
51.17000 	  3.71203 	  0.53891 	 
51.18000 	  3.71720 	  0.49516 	 
51.19000 	  3.72193 	  0.44960 	 
51.20000 	  3.72619 	  0.40367 	 
51.21000 	  3.73001 	  0.35975 	 
51.22000 	  3.73340 	  0.31963 	 
51.23000 	  3.73642 	  0.28374 	 
51.24000 	  3.73909 	  0.25105 	 
51.25000 	  3.74144 	  0.21976 	 
51.26000 	  3.74348 	  0.18821 	 
51.27000 	  3.74520 	  0.15565 	 
51.28000 	  3.74659 	  0.12234 	 
51.29000 	  3.74765 	  0.08924 	 
51.30000 	  3.74838 	  0.05731 	 
51.31000 	  3.74880 	  0.02689 	 
51.32000 	  3.74892 	 -0.00252 	 
51.33000 	  3.74875 	 -0.03197 	 
51.34000 	  3.74828 	 -0.06248 	 
51.35000 	  3.74750 	 -0.09446 	 
51.36000 	  3.74639 	 -0.12749 	 
51.37000 	  3.74495 	 -0.16059 	 
51.38000 	  3.74318 	 -0.19286 	 
51.39000 	  3.74109 	 -0.22410 	 
51.40000 	  3.73870 	 -0.25521 	 
51.41000 	  3.73598 	 -0.28790 	 
51.42000 	  3.73293 	 -0.32393 	 
51.43000 	  3.72949 	 -0.36422 	 
51.44000 	  3.72563 	 -0.40818 	 
51.45000 	  3.72132 	 -0.45391 	 
51.46000 	  3.71655 	 -0.49908 	 
51.47000 	  3.71135 	 -0.54241 	 
51.48000 	  3.70571 	 -0.58510 	 
51.49000 	  3.69963 	 -0.63137 	 
51.50000 	  3.69305 	 -0.68782 	 
51.51000 	  3.68582 	 -0.76150 	 
51.52000 	  3.67774 	 -0.85728 	 
51.53000 	  3.66860 	 -0.97537 	 
51.54000 	  3.65818 	 -1.11004 	 
51.55000 	  3.64638 	 -1.25005 	 
51.56000 	  3.63321 	 -1.38096 	 
51.57000 	  3.61884 	 -1.48855 	 
51.58000 	  3.60355 	 -1.56239 	 
51.59000 	  3.58772 	 -1.59826 	 
51.60000 	  3.57170 	 -1.59874 	 
51.61000 	  3.55583 	 -1.57176 	 
51.62000 	  3.54033 	 -1.52764 	 
51.63000 	  3.52531 	 -1.47574 	 
51.64000 	  3.51082 	 -1.42190 	 
51.65000 	  3.49687 	 -1.36739 	 
51.66000 	  3.48348 	 -1.30970 	 
51.67000 	  3.47070 	 -1.24458 	 
51.68000 	  3.45862 	 -1.16851 	 
51.69000 	  3.44737 	 -1.08048 	 
51.70000 	  3.43705 	 -0.98255 	 
51.71000 	  3.42774 	 -0.87894 	 
51.72000 	  3.41947 	 -0.77424 	 
51.73000 	  3.41225 	 -0.67160 	 
51.74000 	  3.40603 	 -0.57155 	 
51.75000 	  3.40081 	 -0.47217 	 
51.76000 	  3.39660 	 -0.37023 	 
51.77000 	  3.39343 	 -0.26296 	 
51.78000 	  3.39136 	 -0.14948 	 
51.79000 	  3.39045 	 -0.03143 	 
51.80000 	  3.39073 	  0.08767 	 
51.81000 	  3.39220 	  0.20388 	 
51.82000 	  3.39479 	  0.31445 	 
51.83000 	  3.39846 	  0.41898 	 
51.84000 	  3.40316 	  0.51940 	 
51.85000 	  3.40885 	  0.61894 	 
51.86000 	  3.41554 	  0.72037 	 
51.87000 	  3.42327 	  0.82449 	 
51.88000 	  3.43204 	  0.92943 	 
51.89000 	  3.44184 	  1.03111 	 
51.90000 	  3.45263 	  1.12487 	 
51.91000 	  3.46430 	  1.20737 	 
51.92000 	  3.47674 	  1.27803 	 
51.93000 	  3.48983 	  1.33922 	 
51.94000 	  3.50351 	  1.39511 	 
51.95000 	  3.51773 	  1.44939 	 
51.96000 	  3.53249 	  1.50293 	 
51.97000 	  3.54777 	  1.55219 	 
51.98000 	  3.56350 	  1.58937 	 
51.99000 	  3.57949 	  1.60423 	 
52.00000 	  3.59547 	  1.58720 	 
52.01000 	  3.61111 	  1.53269 	 
52.02000 	  3.62600 	  1.44138 	 
52.03000 	  3.63983 	  1.32075 	 
52.04000 	  3.65236 	  1.18348 	 
52.05000 	  3.66350 	  1.04437 	 
52.06000 	  3.67329 	  0.91666 	 
52.07000 	  3.68190 	  0.80907 	 
52.08000 	  3.68955 	  0.72436 	 
52.09000 	  3.69645 	  0.65978 	 
52.10000 	  3.70279 	  0.60904 	 
52.11000 	  3.70866 	  0.56503 	 
52.12000 	  3.71409 	  0.52213 	 
52.13000 	  3.71909 	  0.47763 	 
52.14000 	  3.72364 	  0.43167 	 
52.15000 	  3.72773 	  0.38624 	 
52.16000 	  3.73138 	  0.34365 	 
52.17000 	  3.73462 	  0.30521 	 
52.18000 	  3.73749 	  0.27075 	 
52.19000 	  3.74004 	  0.23883 	 
52.20000 	  3.74227 	  0.20760 	 
52.21000 	  3.74419 	  0.17569 	 
52.22000 	  3.74578 	  0.14275 	 
52.23000 	  3.74704 	  0.10939 	 
52.24000 	  3.74797 	  0.07666 	 
52.25000 	  3.74858 	  0.04532 	 
52.26000 	  3.74888 	  0.01539 	 
52.27000 	  3.74889 	 -0.01390 	 
52.28000 	  3.74860 	 -0.04366 	 
52.29000 	  3.74801 	 -0.07473 	 
52.30000 	  3.74710 	 -0.10721 	 
52.31000 	  3.74587 	 -0.14040 	 
52.32000 	  3.74430 	 -0.17326 	 
52.33000 	  3.74240 	 -0.20509 	 
52.34000 	  3.74020 	 -0.23612 	 
52.35000 	  3.73768 	 -0.26762 	 
52.36000 	  3.73484 	 -0.30142 	 
52.37000 	  3.73164 	 -0.33908 	 
52.38000 	  3.72804 	 -0.38095 	 
52.39000 	  3.72401 	 -0.42588 	 
52.40000 	  3.71952 	 -0.47164 	 
52.41000 	  3.71458 	 -0.51613 	 
52.42000 	  3.70921 	 -0.55891 	 
52.43000 	  3.70340 	 -0.60233 	 
52.44000 	  3.69714 	 -0.65169 	 
52.45000 	  3.69032 	 -0.71406 	 
52.46000 	  3.68279 	 -0.79596 	 
52.47000 	  3.67433 	 -0.90070 	 
52.48000 	  3.66471 	 -1.02624 	 
52.49000 	  3.65376 	 -1.16457 	 
52.50000 	  3.64142 	 -1.30283 	 
52.51000 	  3.62775 	 -1.42623 	 
52.52000 	  3.61299 	 -1.52164 	 
52.53000 	  3.59744 	 -1.58084 	 
52.54000 	  3.58150 	 -1.60231 	 
52.55000 	  3.56551 	 -1.59097 	 
52.56000 	  3.54976 	 -1.55608 	 
52.57000 	  3.53443 	 -1.50798 	 
52.58000 	  3.51961 	 -1.45488 	 
52.59000 	  3.50533 	 -1.40087 	 
52.60000 	  3.49160 	 -1.34558 	 
52.61000 	  3.47844 	 -1.28551 	 
52.62000 	  3.46592 	 -1.21645 	 
52.63000 	  3.45415 	 -1.13567 	 
52.64000 	  3.44324 	 -1.04341 	 
52.65000 	  3.43331 	 -0.94270 	 
52.66000 	  3.42440 	 -0.83817 	 
52.67000 	  3.41654 	 -0.73402 	 
52.68000 	  3.40971 	 -0.63247 	 
52.69000 	  3.40389 	 -0.53302 	 
52.70000 	  3.39905 	 -0.43305 	 
52.71000 	  3.39524 	 -0.32928 	 
52.72000 	  3.39249 	 -0.21956 	 
52.73000 	  3.39087 	 -0.10399 	 
52.74000 	  3.39042 	  0.01495 	 
